,oe_test_lvm2_pvremove_001,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lvm2/oe_test_lvm2_pvremove_001/2023-05-25-17_35_39.log,x86 fail
,oe_test_lvm2_pvresize_001,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lvm2/oe_test_lvm2_pvresize_001/2023-05-25-17_40_21.log,x86 fail
,oe_test_lvm2_vgchange_001,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lvm2/oe_test_lvm2_vgchange_001/2023-05-25-17_51_19.log,x86 fail
,oe_test_lvm2_vgchange_002,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lvm2/oe_test_lvm2_vgchange_002/2023-05-25-17_57_25.log,x86 fail
,oe_test_lvm2_vgcreate_001,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lvm2/oe_test_lvm2_vgcreate_001/2023-05-25-17_43_21.log,x86 fail
,oe_test_lvm2_vgdisplay_001,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lvm2/oe_test_lvm2_vgdisplay_001/2023-05-25-17_45_56.log,x86 fail
,oe_test_lvm2_vgexport_001,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lvm2/oe_test_lvm2_vgexport_001/2023-05-25-17_56_06.log,x86 fail
,oe_test_lvm2_vgextend_001,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lvm2/oe_test_lvm2_vgextend_001/2023-05-25-17_54_11.log,x86 fail
,oe_test_lvm2_vgextend_002,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lvm2/oe_test_lvm2_vgextend_002/2023-05-25-17_52_49.log,x86 fail
,oe_test_lvm2_vgrename_001,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lvm2/oe_test_lvm2_vgrename_001/2023-05-25-17_46_56.log,x86 fail
,oe_test_service_lvm2-lvmpolld,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lvm2/oe_test_service_lvm2-lvmpolld/2023-05-25-17_29_04.log,x86 fail
,oe_test_service_lvm2-monitor,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lvm2/oe_test_service_lvm2-monitor/2023-05-25-17_29_55.log,x86 fail
net-tools,oe_test_net-tools_ipmaddr,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/net-tools/oe_test_net-tools_ipmaddr/2023-05-25-17_31_35.log,x86 fail
,oe_test_net-tools_route,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/net-tools/oe_test_net-tools_route/2023-05-25-17_30_48.log,x86 fail
openssl,oe_test_openssl_DSA_algorithm,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/openssl/oe_test_openssl_DSA_algorithm/2023-05-25-18_06_26.log,x86 fail
,oe_test_openssl_Diffie_Hellman,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/openssl/oe_test_openssl_Diffie_Hellman/2023-05-25-18_05_42.log,x86 fail
,oe_test_openssl_Implements_https,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/openssl/oe_test_openssl_Implements_https/2023-05-25-18_13_15.log,x86 fail
,oe_test_openssl_RSA_algorithm,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/openssl/oe_test_openssl_RSA_algorithm/2023-05-25-18_30_50.log,x86 fail
,oe_test_openssl_create_CA_applying_certificate,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/openssl/oe_test_openssl_create_CA_applying_certificate/2023-05-25-18_01_37.log,x86 fail
,oe_test_openssl_delete_configuration_file,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/openssl/oe_test_openssl_delete_configuration_file/2023-05-25-18_03_32.log,x86 fail
,oe_test_openssl_empty_private_key,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/openssl/oe_test_openssl_empty_private_key/2023-05-25-18_06_55.log,x86 fail
,oe_test_openssl_empty_public_key,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/openssl/oe_test_openssl_empty_public_key/2023-05-25-18_07_23.log,x86 fail
,oe_test_openssl_encrypt_decrypt_file_asymmetrically,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/openssl/oe_test_openssl_encrypt_decrypt_file_asymmetrically/2023-05-25-18_07_52.log,x86 fail
,oe_test_openssl_encrypte_decrypte_emails,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/openssl/oe_test_openssl_encrypte_decrypte_emails/2023-05-25-18_08_18.log,x86 fail
,oe_test_openssl_expired_certificate,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/openssl/oe_test_openssl_expired_certificate/2023-05-25-18_09_01.log,x86 fail
,oe_test_openssl_file_signature_verification,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/openssl/oe_test_openssl_file_signature_verification/2023-05-25-18_11_19.log,x86 fail
,oe_test_openssl_generate_key_pair,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/openssl/oe_test_openssl_generate_key_pair/2023-05-25-18_12_02.log,x86 fail
,oe_test_openssl_generate_password,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/openssl/oe_test_openssl_generate_password/2023-05-25-18_12_30.log,x86 fail
,oe_test_openssl_incorrect_public_private_key,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/openssl/oe_test_openssl_incorrect_public_private_key/2023-05-25-18_15_37.log,x86 fail
,oe_test_openssl_rc4_encryption_file,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/openssl/oe_test_openssl_rc4_encryption_file/2023-05-25-18_32_45.log,x86 fail
,oe_test_openssl_reliability,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/openssl/oe_test_openssl_reliability/2023-05-25-18_17_52.log,x86 fail
,oe_test_openssl_remove_mod_ssl,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/openssl/oe_test_openssl_remove_mod_ssl/2023-05-25-18_20_08.log,x86 fail
,oe_test_openssl_repeat_restart,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/openssl/oe_test_openssl_repeat_restart/2023-05-25-18_24_17.log,x86 fail
,oe_test_openssl_speed,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/openssl/oe_test_openssl_speed/2023-05-25-18_34_13.log,x86 fail
systemd,oe_test_service_console-getty,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_service_console-getty/2023-05-25-20_53_53.log,Failed with result 'start-limit-hit'，先 stop 再 restart 正常
,oe_test_service_dbus-org.freedesktop.import1,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_service_dbus-org.freedesktop.import1/2023-05-25-20_55_26.log,没有软件包提供 dbus-org.freedesktop.import1.service
,oe_test_service_dbus-org.freedesktop.portable1,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_service_dbus-org.freedesktop.portable1/2023-05-25-21_00_01.log,没有软件包提供 dbus-org.freedesktop.portable1.service
,oe_test_service_initrd-switch-root,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_service_initrd-switch-root/2023-05-25-21_03_47.log,测试结果不符合预期
,oe_test_service_quotaon,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_service_quotaon/2023-05-25-21_05_38.log,没有软件包提供 quotaon.service
,oe_test_service_systemd-ask-password-wall,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_service_systemd-ask-password-wall/2023-05-25-21_09_30.log,restart 测试结果不符合预期
,oe_test_service_systemd-fsck-root,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_service_systemd-fsck-root/2023-05-25-21_11_31.log,systemd-fsck-root.service 初始状态不符合预期
,oe_test_service_systemd-importd,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_service_systemd-importd/2023-05-25-21_14_07.log,没有软件包提供 systemd-importd.service
,oe_test_service_systemd-initctl,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_service_systemd-initctl/2023-05-25-21_15_07.log,restart 正常但是该进程自动退出导致后续检查出错
,oe_test_service_systemd-journal-gatewayd,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_service_systemd-journal-gatewayd/2023-05-25-21_17_42.log,待测软件包 systemd-journal-remote 不存在
,oe_test_service_systemd-journal-remote,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_service_systemd-journal-remote/2023-05-25-21_19_03.log,待测软件包 systemd-journal-remote 不存在
,oe_test_service_systemd-journal-upload,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_service_systemd-journal-upload/2023-05-25-21_20_33.log,待测软件包 systemd-journal-remote 不存在
,oe_test_service_systemd-network-generator,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_service_systemd-network-generator/2023-05-25-21_26_35.log,初始状态不符合预期
,oe_test_service_systemd-networkd-wait-online,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_service_systemd-networkd-wait-online/2023-05-25-21_25_47.log,没有引入待测软件包 systemd-networkd
,oe_test_service_systemd-networkd,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_service_systemd-networkd/2023-05-25-21_25_00.log,没有引入待测软件包 systemd-networkd
,oe_test_service_systemd-portabled,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_service_systemd-portabled/2023-05-25-21_27_05.log,没有软件包提供 systemd-portabled.service
,oe_test_service_systemd-quotacheck,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_service_systemd-quotacheck/2023-05-25-21_28_24.log,没有软件包提供 systemd-quotacheck
,oe_test_service_systemd-resolved,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_service_systemd-resolved/2023-05-25-21_30_35.log,没有引入待测软件包 systemd-resolved
,oe_test_service_systemd-sysext,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_service_systemd-sysext/2023-05-25-22_20_13.log,没有软件包提供 systemd-sysext.service
,oe_test_service_systemd-udevd,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_service_systemd-udevd/2023-05-25-21_36_49.log,restart 返回 130 但是没有看到错误日志
,oe_test_service_systemd-userdbd,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_service_systemd-userdbd/2023-05-25-22_21_02.log,没有软件包提供 systemd-userdbd.service
,oe_test_socket_systemd-journal-gatewayd,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_socket_systemd-journal-gatewayd/2023-05-25-21_45_19.log,待测软件包 systemd-journal-remote 不存在
,oe_test_socket_systemd-journal-remote,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_socket_systemd-journal-remote/2023-05-25-21_46_40.log,待测软件包 systemd-journal-remote 不存在
,oe_test_socket_systemd-journald-dev-log,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_socket_systemd-journald-dev-log/2023-05-25-21_43_55.log,Failed to listen on Journal Socket
,oe_test_socket_systemd-networkd,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_socket_systemd-networkd/2023-05-25-21_48_03.log,没有引入待测软件包 systemd-networkd
,oe_test_socket_systemd-rfkill,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_socket_systemd-rfkill/2023-05-25-21_48_49.log,没有软件包提供 systemd-rfkill.socket
,oe_test_socket_systemd-userdbd,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_socket_systemd-userdbd/2023-05-25-22_21_49.log,没有软件包提供 systemd-userdbd.socket
,oe_test_target_cryptsetup-pre,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_target_cryptsetup-pre/2023-05-25-21_52_09.log,没有软件包提供 cryptsetup-pre.target
,oe_test_target_cryptsetup,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_target_cryptsetup/2023-05-25-21_52_29.log,没有软件包提供 cryptsetup.target
,oe_test_target_initrd-switch-root,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_target_initrd-switch-root/2023-05-25-22_00_18.log,初始状态不符合预期
,oe_test_target_remote-cryptsetup,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_target_remote-cryptsetup/2023-05-25-22_06_49.log,没有软件包提供 remote-cryptsetup.target
,oe_test_target_remote-veritysetup,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_target_remote-veritysetup/2023-05-25-22_22_51.log,没有软件包提供 remote-veritysetup.target
,oe_test_target_usb-gadget,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_target_usb-gadget/2023-05-25-22_23_39.log,没有软件包提供 usb-gadget.target
,oe_test_target_veritysetup-pre,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_target_veritysetup-pre/2023-05-25-22_25_11.log,没有软件包提供 veritysetup-pre.target
,oe_test_target_veritysetup,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_target_veritysetup/2023-05-25-22_24_25.log,没有软件包提供 veritysetup.target
,oe_test_service_systemd-boot-check-no-failures,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/systemd/oe_test_service_systemd-boot-check-no-failures/2023-07-06-17_10_31.log,x86 fail
iperf3,oe_test_iperf3_command_client,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/iperf3/oe_test_iperf3_command_client/2023-06-02-03:08:49.log,x86 fail
,oe_test_iperf3_command_clientAndShared,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/iperf3/oe_test_iperf3_command_clientAndShared/2023-06-02-03:09:59.log,x86 fail
,oe_test_iperf3_command_serverAndBase,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/iperf3/oe_test_iperf3_command_serverAndBase/2023-06-02-03:11:06.log,x86 fail
ipmitool,oe_test_service_bmc-snmp-proxy,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/ipmitool/oe_test_service_bmc-snmp-proxy/2023-06-02-14:37:37.log,x86 fail
,oe_test_service_exchange-bmc-os-info,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/ipmitool/oe_test_service_exchange-bmc-os-info/2023-06-02-14:39:23.log,x86 fail
,oe_test_service_ipmievd,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/ipmitool/oe_test_service_ipmievd/2023-06-02-14:40:55.log,x86 fail
iprutils,oe_test_service_iprdump,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/iprutils/oe_test_service_iprdump/2023-06-02-17:40:32.log,x86 fail
,oe_test_service_iprinit,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/iprutils/oe_test_service_iprinit/2023-06-02-17:41:13.log,x86 fail
,oe_test_service_iprupdate,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/iprutils/oe_test_service_iprupdate/2023-06-02-17:41:53.log,x86 fail
,oe_test_target_iprutils,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/iprutils/oe_test_target_iprutils/2023-06-02-17:42:33.log,x86 fail
ipset,oe_test_service_ipset,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/ipset/oe_test_service_ipset/2023-06-02-03:13:50.log,x86 fail
iptables,oe_test_service_ip6tables,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/iptables/oe_test_service_ip6tables/2023-06-02-03:16:55.log,x86 fail
,oe_test_service_iptables,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/iptables/oe_test_service_iptables/2023-06-02-03:17:48.log,x86 fail
,oe_test_iptables-restore,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/iptables/oe_test_iptables-restore/2023-06-02-03:18:40.log,x86 fail
,oe_test_ip6tables-save,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/iptables/oe_test_ip6tables-save/2023-06-02-03:19:53.log,x86 fail
,oe_test_ip6tables-restore_01,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/iptables/oe_test_ip6tables-restore_01/2023-06-02-03:20:57.log,x86 fail
ipvsadm,oe_test_ipvs_ADD_01,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/ipvsadm/oe_test_ipvs_ADD_01/2023-06-02-03:26:55.log,x86 fail
,oe_test_ipvs_DEL_01,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/ipvsadm/oe_test_ipvs_DEL_01/2023-06-02-03:28:00.log,x86 fail
,oe_test_ipvs_MOD_01,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/ipvsadm/oe_test_ipvs_MOD_01/2023-06-02-03:29:07.log,x86 fail
,oe_test_ipvs_SAVE_01,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/ipvsadm/oe_test_ipvs_SAVE_01/2023-06-02-03:30:17.log,x86 fail
,oe_test_ipvs_SCEN_DR_05,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/ipvsadm/oe_test_ipvs_SCEN_DR_05/2023-06-02-03:44:17.log,x86 fail
,oe_test_ipvs_SCEN_DR_06,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/ipvsadm/oe_test_ipvs_SCEN_DR_06/2023-06-02-03:46:11.log,x86 fail
,oe_test_ipvs_SCEN_TUN_05,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/ipvsadm/oe_test_ipvs_SCEN_TUN_05/2023-06-02-03:59:53.log,x86 fail
,oe_test_ipvs_SCEN_TUN_06,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/ipvsadm/oe_test_ipvs_SCEN_TUN_06/2023-06-02-04:01:50.log,x86 fail
,oe_test_ipvs_WRONG_COMMAND_01,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/ipvsadm/oe_test_ipvs_WRONG_COMMAND_01/2023-06-02-04:07:56.log,x86 fail
irqbalance,oe_test_service_irqbalance,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/irqbalance/oe_test_service_irqbalance/2023-06-02-04:13:30.log,x86 fail
java-1.8.0-openjdk,oe_test_openjdk_appletviewer_clhsdb,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/java-1.8.0-openjdk/oe_test_openjdk_appletviewer_clhsdb/2023-06-02-04:17:16.log,x86 fail
,oe_test_openjdk_java_javac,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/java-1.8.0-openjdk/oe_test_openjdk_java_javac/2023-06-02-04:31:45.log,x86 fail
javapackages-tools,oe_test_build-classpath,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/javapackages-tools/oe_test_build-classpath/2023-06-02-05:41:10.log,x86 fail
,oe_test_find-shade-jar,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/javapackages-tools/oe_test_find-shade-jar/2023-06-02-05:45:34.log,x86 fail
,oe_test_gradle-local,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/javapackages-tools/oe_test_gradle-local/2023-06-02-05:48:18.log,x86 fail
keepalived,oe_test_service_keepalived,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/keepalived/oe_test_service_keepalived/2023-06-02-07:07:06.log,x86 fail
kexec-tools,oe_test_service_kdump,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/kexec-tools/oe_test_service_kdump/2023-06-02-07:09:39.log,x86 fail
keyutils,oe_test_keyutils-api,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/keyutils/oe_test_keyutils-api/2023-06-02-07:11:00.log,x86 fail
libappstream-glib,oe_test_libappstream-glib_appstream-util_03,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/libappstream-glib/oe_test_libappstream-glib_appstream-util_03/2023-06-02-08:47:36.log,x86 fail
libosinfo,oe_test_osinfo-detect,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/libosinfo/oe_test_osinfo-detect/2023-06-02-09:28:08.log,x86 fail
,oe_test_osinfo-db-import,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/libosinfo/oe_test_osinfo-db-import/2023-06-02-09:33:10.log,x86 fail
libreswan,oe_test_libreswan_ipsec_auto_2,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/libreswan/oe_test_libreswan_ipsec_auto_2/2023-06-02-10:10:17.log,x86 fail
,oe_test_libreswan_ipsec_setup,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/libreswan/oe_test_libreswan_ipsec_setup/2023-06-02-10:14:54.log,x86 fail
,oe_test_libreswan_ipsec_showhostkey_nss,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/libreswan/oe_test_libreswan_ipsec_showhostkey_nss/2023-06-02-10:16:22.log,x86 fail
,oe_test_libreswan_ipsec_systemctl,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/libreswan/oe_test_libreswan_ipsec_systemctl/2023-06-02-10:17:58.log,x86 fail
,oe_test_service_ipsec,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/libreswan/oe_test_service_ipsec/2023-06-02-10:24:43.log,x86 fail
,oe_test_host_to_host_vpn,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/libreswan/oe_test_host_to_host_vpn/2023-06-02-10:26:45.log,x86 fail
,oe_test_site_to_site_vpn,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/libreswan/oe_test_site_to_site_vpn/2023-06-02-10:29:06.log,x86 fail
lm_sensors,oe_test_service_fancontrol,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lm_sensors/oe_test_service_fancontrol/2023-06-02-13:33:54.log,x86 fail
,oe_test_service_lm_sensors,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lm_sensors/oe_test_service_lm_sensors/2023-06-02-13:35:05.log,x86 fail
lxc,oe_test_service_lxc-net,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lxc/oe_test_service_lxc-net/2023-06-02-14:43:02.log,x86 fail
,oe_test_lxc_create_attach,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lxc/oe_test_lxc_create_attach/2023-06-02-14:46:56.log,x86 fail
,oe_test_lxc_ls_monitor,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lxc/oe_test_lxc_ls_monitor/2023-06-02-14:48:51.log,x86 fail
,oe_test_lxc_unfreeze_destroy,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lxc/oe_test_lxc_unfreeze_destroy/2023-06-02-14:50:48.log,x86 fail
,oe_test_lxc_autostart_cgroup,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lxc/oe_test_lxc_autostart_cgroup/2023-06-02-14:52:46.log,x86 fail
,oe_test_lxc_device_copy,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lxc/oe_test_lxc_device_copy/2023-06-02-14:54:43.log,x86 fail
,oe_test_lxc_snapshot_start,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lxc/oe_test_lxc_snapshot_start/2023-06-02-14:56:40.log,x86 fail
,oe_test_lxc_stop_top,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lxc/oe_test_lxc_stop_top/2023-06-02-15:04:15.log,x86 fail
,oe_test_lxc_info,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/lxc/oe_test_lxc_info/2023-06-02-15:06:17.log,x86 fail
mc,oe_test_mc_base_01,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/mc/oe_test_mc_base_01/2023-06-02-15:35:47.log,x86 fail
,oe_test_mcedit_base_01,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/mc/oe_test_mcedit_base_01/2023-06-02-15:37:42.log,x86 fail
,oe_test_mcview_base_01,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/mc/oe_test_mcview_base_01/2023-06-02-15:38:06.log,x86 fail
mcstrans,oe_test_service_mcstransd,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/mcstrans/oe_test_service_mcstransd/2023-06-02-15:39:00.log,x86 fail
,oe_test_service_mcstrans,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/mcstrans/oe_test_service_mcstrans/2023-06-02-15:40:30.log,x86 fail
mdadm,oe_test_service_mdmonitor,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/mdadm/oe_test_service_mdmonitor/2023-06-02-15:42:29.log,x86 fail
mtx,oe_test_mtx_loaderinfo,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/mtx/oe_test_mtx_loaderinfo/2023-06-02-16:25:20.log,x86 fail
,oe_test_mtx_tapeinfo,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/mtx/oe_test_mtx_tapeinfo/2023-06-02-16:26:44.log,x86 fail
,oe_test_mtx_mtx,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/mtx/oe_test_mtx_mtx/2023-06-02-16:27:59.log,x86 fail
,oe_test_mtx_scsieject,x86 fail,https://github.com/KotorinMinami/res_list/tree/master/mugen-riscv/logs/mtx/oe_test_mtx_scsieject/2023-06-02-16:29:25.log,x86 fail
